course_id,course_title,course_tagline,course_description,course_order,course_color,level_id,level_title,level_order,level_topic,pass_mark,xp_per_correct,question_id,topic,question,option_a,option_b,option_c,option_d,correct,explanation,resource_title,resource_url
ai-fluency,AI Fluency at Work,Use AI responsibly and effectively,,3,#81C784,ai-fluency-l4,AI Fluency 4,4,AI Fluency,70,10,sno-289,AI Fluency,How do the four properties relate to the 4D Framework?,The properties only apply to Discernment,They're unrelated — two separate systems,They replace the 4Ds entirely,The 4Ds are what you do; the properties are what you're responding to when you do them,D,,,
ai-fluency,AI Fluency at Work,Use AI responsibly and effectively,,3,#81C784,ai-fluency-l4,AI Fluency 4,4,AI Fluency,70,10,sno-292,AI Fluency,What is the best approach when AI generates a draft for your business?,Never use AI-generated content in customer-facing materials,Use it exactly as written to save time,Apply Discernment — verify accuracy and make sure it reflects your voice and business,Assume all facts and figures are accurate,C,,,
ai-fluency,AI Fluency at Work,Use AI responsibly and effectively,,3,#81C784,ai-fluency-l4,AI Fluency 4,4,AI Fluency,70,10,sno-274,Responsible AI at Work,What should you do before sharing sensitive data with AI tools?,Review the terms and conditions of the AI tool,All AI is safe to share sensitive data with,You should never share sensitive data with AI,Ensure you're using a paid tool,A,,,
ai-fluency,AI Fluency at Work,Use AI responsibly and effectively,,3,#81C784,ai-fluency-l4,AI Fluency 4,4,AI Fluency,70,10,sno-295,Responsible AI at Work,What is the main purpose of an AI use policy for your business?,To satisfy government regulations on technology use,To prevent employees from using AI tools without permission,"To create a shared agreement about what AI is used for, what stays human, and how your team stays accountable",To document every AI interaction for legal purposes,C,,,
claude-platform,Claude Platform,"Skills, projects, connectors & Claude Code",,4,#BA68C8,claude-platform-l1,Skills & Projects,1,Skills & Projects,70,10,sno-2,Skills & Projects,What is the primary difference between projects and skills?,"Projects are free, skills require a paid plan","Projects are for teams, skills are for individuals","Projects store knowledge, skills perform tasks","Projects work offline, skills require internet",C,,,
claude-platform,Claude Platform,"Skills, projects, connectors & Claude Code",,4,#BA68C8,claude-platform-l1,Skills & Projects,1,Skills & Projects,70,10,sno-3,Skills & Projects,What data can Claude access through connectors?,Only data you have permission to access,All data in the connected service,Only data created in the last 30 days,Only docs that have been individually shared with Anthropic,A,,,
claude-platform,Claude Platform,"Skills, projects, connectors & Claude Code",,4,#BA68C8,claude-platform-l1,Skills & Projects,1,Skills & Projects,70,10,sno-5,Skills & Projects,What happens when your project knowledge base approaches context limits?,Claude stops accepting new file uploads,Claude seamlessly enables RAG mode to expand capacity by up to 10x,You must create a new project to continue,Older files are automatically deleted to make room,B,,,
claude-platform,Claude Platform,"Skills, projects, connectors & Claude Code",,4,#BA68C8,claude-platform-l1,Skills & Projects,1,Skills & Projects,70,10,sno-22,Skills & Projects,Which statement correctly describes the relationship between skills and plugins?,Skills are for developers and plugins are for end users,"Plugins work everywhere Claude runs, while skills only work in Cowork",Skills and plugins are two names for the same thing,"Skills work across Claude's surfaces, and a plugin is the Cowork-specific way of bundling skills with connectors and other pieces for a role",D,,,
claude-platform,Claude Platform,"Skills, projects, connectors & Claude Code",,4,#BA68C8,claude-platform-l1,Skills & Projects,1,Skills & Projects,70,10,sno-9,Claude Code,Which Claude product is best suited for navigating an unfamiliar codebase and automating development tasks?,Claude Code,Claude for Chrome,Claude in Slack,Claude for Excel,A,,,
claude-platform,Claude Platform,"Skills, projects, connectors & Claude Code",,4,#BA68C8,claude-platform-l1,Skills & Projects,1,Skills & Projects,70,10,sno-11,Claude Code,Claude Code works as an AI agent. What is an AI agent?,A chatbot that responds to questions in real time,A code editor with built-in autocomplete features,A cloud service that hosts your development projects,AI that takes action to complete goals,D,,,
claude-platform,Claude Platform,"Skills, projects, connectors & Claude Code",,4,#BA68C8,claude-platform-l1,Skills & Projects,1,Skills & Projects,70,10,sno-12,Claude Code,What happens when Claude Code reaches its context window limit?,"It switches to a smaller, faster model to save memory",It removes your oldest files to make room for new ones,It automatically compacts your conversation to free up space,It stops working and asks you to restart the session,C,,,
claude-platform,Claude Platform,"Skills, projects, connectors & Claude Code",,4,#BA68C8,claude-platform-l2,Claude Code,2,Claude Code,70,10,sno-13,Claude Code,What is the recommended workflow for using Claude Code effectively?,Code → Test → Deploy → Monitor,Explore → Plan → Code → Commit,Write → Review → Merge → Ship,Prompt → Accept → Push → Repeat,B,,,
claude-platform,Claude Platform,"Skills, projects, connectors & Claude Code",,4,#BA68C8,claude-platform-l2,Claude Code,2,Claude Code,70,10,sno-14,Claude Code,How does Claude Code use the CLAUDE.md file?,It reads it only after you run the /init command,It reads it once when you first create the project,It reads it automatically at the start of every session,It only reads it when you explicitly ask it to,C,,,
claude-platform,Claude Platform,"Skills, projects, connectors & Claude Code",,4,#BA68C8,claude-platform-l2,Claude Code,2,Claude Code,70,10,sno-19,Claude Code,"In Claude Code, which slash command invokes the built-in skill for working with the Claude API?",/anthropic-api,/claude-sdk,/claude-api,/api-tools,C,,,
claude-platform,Claude Platform,"Skills, projects, connectors & Claude Code",,4,#BA68C8,claude-platform-l2,Claude Code,2,Claude Code,70,10,sno-30,Claude Code,What is the primary difference between Plan Mode and Thinking Mode in Claude Code?,Plan Mode is for writing code while Thinking Mode is for debugging,Plan Mode is faster while Thinking Mode is more accurate,Plan Mode uses fewer tokens while Thinking Mode uses more tokens,Plan Mode handles breadth (multi-step tasks) while Thinking Mode handles depth (complex logic),D,,,
claude-platform,Claude Platform,"Skills, projects, connectors & Claude Code",,4,#BA68C8,claude-platform-l2,Claude Code,2,Claude Code,70,10,sno-32,Claude Code,How do you create a custom command in Claude Code that accepts runtime parameters?,Use the @parameters decorator in the command file,Define parameters in settings.json configuration,Add command line flags when executing the command,Include $ARGUMENTS placeholder in the markdown command file,D,,,
claude-platform,Claude Platform,"Skills, projects, connectors & Claude Code",,4,#BA68C8,claude-platform-l2,Claude Code,2,Claude Code,70,10,sno-35,Claude Code,What is the primary purpose of hooks in Claude Code?,To manage project dependencies.,To automatically generate new code snippets.,To run commands before or after Claude executes a tool.,To provide a user interface for Claude.,C,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l1,Claude API,1,Claude API,70,10,sno-15,Claude API,Which three parameters does the messages.create call itself require?,"A model, a system prompt, and an API key","A model, a max tokens limit, and a list of messages","A system prompt, a temperature, and a list of messages","An API key, a workspace, and a max tokens limit",B,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l1,Claude API,1,Claude API,70,10,sno-46,Claude API,You want to send a request to Claude's API. What's the minimum information you must include?,Only the API key and your question,Just your message text,"API key, model name, messages, and max tokens","Your name, email, and message",C,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l1,Claude API,1,Claude API,70,10,sno-49,Claude API,"Users complain your chat app feels slow because they wait 20 seconds staring at a loading spinner, then all the generated text appears at once. What can fix this?",Asking shorter questions,Using a faster internet connection,Enabling response streaming,Using a different web browser,C,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l1,Claude API,1,Claude API,70,10,sno-50,Claude API,You're building a web app that talks to Claude. Where should you store your API key?,In your mobile app that users install,In a text file on the user's computer,On your server that users can't access,In your JavaScript code that users download,A,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l1,Claude API,1,Claude API,70,10,sno-52,Claude API,"You want Claude to give very predictable, consistent answers for a factual Q&A app. What temperature setting should you use?",Temperature doesn't matter for facts,Low temperature (near 0.0),Medium temperature (around 0.5),High temperature (near 1.0),B,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l1,Claude API,1,Claude API,70,10,sno-53,Claude API,You're building an app that needs clean JSON from Claude with no extra text or formatting. How do you get just the raw JSON?,Send the request multiple times and pick the best one,Ask Claude very nicely to only return JSON,Combine prefilled messages and stop sequences,Use a very high temperature setting,C,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l1,Claude API,1,Claude API,70,10,sno-72,Claude API,What is the Files API used for?,Scanning files for viruses and malware,Compressing large files to reduce API costs,Converting files between different formats automatically,Uploading files ahead of time and referencing them later instead of encoding them directly in messages,D,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l2,Claude API 2,2,Claude API,70,10,sno-95,Claude API,"You want Claude to write very creative, unpredictable stories. What temperature setting should you use?",0.5 (medium),0.0 (very low),Temperature doesn't affect creativity,1.0 (very high),D,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l2,Claude API 2,2,Claude API,70,10,sno-99,Claude API,You want to send a message to Claude through the API. Which four things do you absolutely need to include?,"Temperature, creativity, speed, and language","Date, time, location, and device type","API key, model name, messages, and max tokens","Username, password, email, and phone number",C,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l2,Claude API 2,2,Claude API,70,10,sno-133,Claude API,"Your StreamableHTTP server needs to send progress updates to clients, but HTTP doesn't normally allow server-initiated requests. How does StreamableHTTP solve this?",It creates Server-Sent Events (SSE) connections,It stores messages in a database,It uses WebSockets instead,It switches to stdio transport,A,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l2,Claude API 2,2,Claude API,70,10,sno-135,Claude API,"You want simpler HTTP responses without streaming, just getting the final result as plain JSON. Which flag should you enable?",streaming=False,simple_mode=True,stateless_http=True,json_response=True,C,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l2,Claude API 2,2,Claude API,70,10,sno-141,Claude API,You're building a chat app and users complain that responses take too long to appear. What feature should you implement?,Send requests faster,Add a loading spinner,Make the messages shorter,Use streaming to show text as it's generated,D,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l2,Claude API 2,2,Claude API,70,10,sno-142,Claude API,You're using Claude to extract data from documents and need the same consistent format every time. What temperature setting should you use?,"Temperature close to 0 for consistent, predictable outputs",Temperature 0.5 for balanced responses,Temperature 1.0 for maximum creativity,Temperature doesn't matter for data extraction,A,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l2,Claude API 2,2,Claude API,70,10,sno-143,Claude API,You want to build a customer service bot that only talks about your company's products and stays professional. What's the best approach?,Tell users to only ask product questions,"Add ""be professional"" to every user message",Use a system prompt that makes Claude act like a customer service representative,Set the temperature to maximum creativity,C,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l3,Claude API 3,3,Claude API,70,10,sno-179,Claude API,What happens when you increase the temperature setting?,Claude becomes more creative and varied in responses,Claude becomes more factual,Claude responds faster,Claude uses less memory,A,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l3,Claude API 3,3,Claude API,70,10,sno-180,Claude API,What is the main benefit of using streaming responses?,It costs less money,It works with longer prompts,Users see text appear immediately instead of waiting,Responses are more accurate,C,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l3,Claude API 3,3,Claude API,70,10,sno-181,Claude API,What is the main purpose of system prompts?,To make responses longer,To give Claude a specific role or behavior to follow,To increase processing speed,To reduce API costs,B,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l3,Claude API 3,3,Claude API,70,10,sno-188,Claude API,Why don't multi-turn conversations work automatically with Claude?,You need special permissions,Claude can't understand follow-up questions,Multi-turn conversations cost extra money,The API doesn't store any previous messages,D,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l3,Claude API 3,3,Claude API,70,10,sno-190,Claude API,Why are XML tags useful in AI prompts?,They are required by all AI models to function properly,They reduce the cost of API calls,They make the AI process information faster,They provide structure and clear boundaries between different sections of content in prompts,D,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l3,Claude API 3,3,Claude API,70,10,sno-196,Claude API,You're building a chat app that talks to Claude. Where should you put your API key?,In the user's browser,On your secure server,In your website's JavaScript code,In a public GitHub repository,B,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l3,Claude API 3,3,Claude API,70,10,sno-197,Claude API,What is the primary purpose of a system prompt when working with Claude?,To authenticate API requests to the Anthropic service,"To provide instructions that customize Claude's tone, style, and approach",To limit the number of tokens Claude can generate in a response,To store the conversation history between multiple requests,B,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l4,Claude API 4,4,Claude API,70,10,sno-198,Claude API,"Your users complain that your chat app feels slow because they wait 20 seconds staring at a loading spinner, then a bunch generated text suddenly appears. What feature should you add to fix this?",Shorter prompts,Response streaming,Multiple chatbots,Faster internet connection,B,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l4,Claude API 4,4,Claude API,70,10,sno-199,Claude API,You want Claude to generate only clean JSON code without any explanations or markdown formatting. Which combination of techniques works best?,Request shorter responses,Ask nicely in the prompt,Use high temperature and long prompts,"Prefill with ""{"" and use ""```"" as a stop sequence",D,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l4,Claude API 4,4,Claude API,70,10,sno-200,Claude API,"You're building a chatbot to answer factual questions about your company. You want consistent, reliable answers every time. What temperature setting should you use?",0.1 (low temperature),It doesn't matter,0.8 (high temperature),1.0 (high temperature),A,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l4,Claude API 4,4,Claude API,70,10,sno-202,Claude API,"You ask Claude ""What's the best programming language?"" but you want it to specifically argue for Python. What technique helps you control this?",Use a higher temperature setting,Ask the question multiple times,Make the text bigger,"Add an assistant message starting with ""Python is the best because""",D,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l4,Claude API 4,4,Claude API,70,10,sno-246,Claude API,You're using Claude to brainstorm creative story ideas and want more variety in the suggestions. What should you do?,Use more exclamation points,Increase the temperature setting,Ask for longer responses,Send the same request multiple times,B,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l4,Claude API 4,4,Claude API,70,10,sno-252,Claude API,"You ask Claude ""What is pizza?"" then want to follow up with ""Tell me more."" What do you need to do so Claude remembers the first question?",Nothing - Claude automatically remembers,Ask within 5 minutes,Use the same API key,Send both the original question and Claude's answer with your new question,D,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l4,Claude API 4,4,Claude API,70,10,sno-255,Claude API,You're building a chat app where Claude takes 20 seconds to respond. Users complain about staring at a loading screen. What's the best solution?,Tell users to wait patiently,Send shorter messages to Claude,Make the loading spinner more colorful,Enable response streaming to show text as it generates,D,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l5,Prompt Caching,5,Prompt Caching,70,10,sno-258,Claude API,You're making your first API call to Claude. Which four things must you include in every request?,"Username, Password, Email, Phone","Date, Time, Location, Language","API Key, Model, Messages, Max Tokens","Temperature, Speed, Quality, Format",C,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l5,Prompt Caching,5,Prompt Caching,70,10,sno-260,Claude API,You're building a web app that talks to Claude. Where should you put your API key?,In a public GitHub repository,In the webpage's JavaScript code,On your secure server,In the user's browser settings,C,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l5,Prompt Caching,5,Prompt Caching,70,10,sno-267,Claude API,Which temperature setting would be most appropriate for factual responses and coding assistance?,Low temperature (0.0 - 0.3),High temperature (0.8 - 1.0),Medium temperature (0.4 - 0.7),Temperature has no effect on factual accuracy,A,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l5,Prompt Caching,5,Prompt Caching,70,10,sno-73,Prompt Caching,You're making many requests with the same large system prompt. What feature would make your requests faster and cheaper?,PDF processing,Citations,Extended thinking,Prompt caching,D,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l5,Prompt Caching,5,Prompt Caching,70,10,sno-78,Prompt Caching,You want to cache your system prompt. What's the minimum requirement for caching to work?,You must make at least 5 requests,You must use extended thinking,The content must be under 500 tokens,The content must be at least 1024 tokens long,D,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l5,Prompt Caching,5,Prompt Caching,70,10,sno-108,Prompt Caching,You're building an app where users need to verify information Claude provides from documents. What feature should you enable?,Code execution,Prompt caching,Citations,Extended thinking,C,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l5,Prompt Caching,5,Prompt Caching,70,10,sno-112,Prompt Caching,You keep sending the same long document to Claude with different questions. How can you make this faster and cheaper?,Compress the document first,Split the document into smaller pieces,Use prompt caching with cache breakpoints,Ask multiple questions at once,C,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l6,Prompt Caching 2,6,Prompt Caching,70,10,sno-165,Prompt Caching,You send Claude the same long document twice in a row. What does prompt caching help with?,It stores your conversation history permanently,It automatically summarizes repeated content,It reduces the document's file size,It saves the computational work from processing the text in the document,D,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l6,Prompt Caching 2,6,Prompt Caching,70,10,sno-167,Prompt Caching,You want to cache a short message that's 500 tokens long. What will happen?,It will be automatically expanded to meet requirements,It won't be cached because it's too short,It will be cached normally,It will be cached at half price,B,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l6,Prompt Caching 2,6,Prompt Caching,70,10,sno-230,Prompt Caching,What's the minimum amount of content needed for caching to work?,Any amount of text,500 tokens,1024 tokens,2000 tokens,C,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l6,Prompt Caching 2,6,Prompt Caching,70,10,sno-231,Prompt Caching,You want to cache your tool definitions. Where should you place the cache breakpoint?,On the last tool in your list,On the middle tool in your list,On every tool in your list,On the first tool in your list,A,,,
claude-api,Building with the API,From first call to production,,5,#FF8A65,claude-api-l6,Prompt Caching 2,6,Prompt Caching,70,10,sno-232,Prompt Caching,How does prompt caching work?,It makes Claude remember conversations forever,It prevents Claude from making mistakes,It reuses computational work from previous requests,It translates messages into different languages,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l1,Tool Use,1,Tool Use,70,10,sno-16,Tool Use,"When Claude decides to use a tool, who actually executes it?",Claude runs it inside the model during the response,Anthropic runs it on their servers automatically,Your code runs it and sends the result back,The SDK blocks the request until a human approves it,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l1,Tool Use,1,Tool Use,70,10,sno-18,Tool Use,Which jobs are the best fit for a managed agent?,Single questions that need one fast answer,"Long-running, sandboxed, or background work",High-volume classification at the lowest cost,Anything where you need to inspect every tool call yourself,B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l1,Tool Use,1,Tool Use,70,10,sno-33,Tool Use,Which type of hook can prevent a tool call from happening if certain conditions are met?,PostToolUse hook,Project hook,Global hook,PreToolUse hook,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l1,Tool Use,1,Tool Use,70,10,sno-65,Tool Use,How can you tell if Claude wants to make another tool call in a conversation?,"Check if the response contains the word ""tool""",Check if the response is longer than usual,"Look at the stop_reason field for ""tool_use""",Count the number of message blocks,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l1,Tool Use,1,Tool Use,70,10,sno-67,Tool Use,What is the main purpose of a JSON schema when working with Claude tools?,To format the final response for users,To tell Claude what arguments your function expects and how to use it,To store the results of tool function calls,To encrypt data between Claude and your server,B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l1,Tool Use,1,Tool Use,70,10,sno-68,Tool Use,What problem does the batch tool solve?,It makes tools run faster,It translates tool results into different languages,It reduces the number of back-and-forth communications when multiple tools are needed,It automatically fixes errors in tool responses,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l1,Tool Use,1,Tool Use,70,10,sno-71,Tool Use,What makes Claude's built-in text editor and web search tools different from custom tools?,"Claude provides the schema, but you may still need to implement some functionality",They require special API keys,They only work with specific file types,They cost more to use,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l2,Tool Use 2,2,Tool Use,70,10,sno-85,Tool Use,You're building an agent with tools. Which approach will give Claude the most flexibility to handle unexpected requests?,Give Claude only one powerful tool,"Provide very specific tools like ""write_python_function"" and ""debug_code""","Provide abstract tools like ""read_file"", ""write_file"", and ""run_command""",Provide tools that only work for planned scenarios,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l2,Tool Use 2,2,Tool Use,70,10,sno-100,Tool Use,What is the primary purpose of tool use in Claude?,To automatically save conversation history,To allow Claude to access real-time information and external systems beyond its training data,To make Claude respond faster to user queries,To reduce the number of tokens Claude uses in responses,B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l2,Tool Use 2,2,Tool Use,70,10,sno-106,Tool Use,What is the primary purpose of a batch tool in Claude's tool system?,To accept multiple tool calls and execute them simultaneously,To encrypt multiple tool calls for security purposes,To process large files that exceed normal size limits,To automatically retry failed tool calls,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l2,Tool Use 2,2,Tool Use,70,10,sno-157,Tool Use,You want to force Claude to use a specific tool for data extraction. Which toolChoice setting should you use?,"{""toolChoice"": {""auto"": {}}}","{""toolChoice"": {""tool"": {""name"": ""tool-name""}}}","{""toolChoice"": {""any"": {}}}","{""toolChoice"": {""required"": true}}",B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l2,Tool Use 2,2,Tool Use,70,10,sno-159,Tool Use,You're writing a tool function for Claude. What's the most important thing to include when creating the JSON schema?,The programming language being used,Detailed descriptions of what the tool does and its parameters,Your contact information,The function's source code,B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l2,Tool Use 2,2,Tool Use,70,10,sno-192,Tool Use,You're building a chatbot that needs to look up current weather data. What feature would help Claude access this real-time information?,Higher temperature settings,Streaming responses,Tool use to call weather APIs,Longer system prompts,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l2,Tool Use 2,2,Tool Use,70,10,sno-193,Tool Use,Claude wants to use multiple tools in a single response. What feature allows this?,Temperature control,Batch tool use,System prompts,Streaming responses,B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l3,Tool Use 3,3,Tool Use,70,10,sno-214,Tool Use,You want to create a tool that gets the current time. What type of code do you need to write?,A regular Python function,A web page,A database query,A complex AI algorithm,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l3,Tool Use 3,3,Tool Use,70,10,sno-215,Tool Use,"A user asks Claude ""What day will it be 30 days from today?"" To answer this, Claude needs to use multiple tools. What happens?",Claude asks the user to do the math,Claude uses one tool and guesses the rest,"Claude calls tools in sequence - first getting today's date, then adding 30 days",Claude gives up and says it can't help,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l3,Tool Use 3,3,Tool Use,70,10,sno-218,Tool Use,You want to give Claude the ability to search the web for current information. What do you need to implement?,Just a simple schema - Claude handles the searching,Your own search engine,A complex web scraping system,Permission from Google,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l3,Tool Use 3,3,Tool Use,70,10,sno-262,Tool Use,"A user asks Claude ""What's the current temperature in New York?"" Without tools, what happens?",Claude provides the temperature from its training data,Claude asks the user to provide the temperature,Claude says it doesn't have access to current weather information,Claude automatically connects to a weather website,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l3,Tool Use 3,3,Tool Use,70,10,sno-264,Tool Use,You're building a conversation loop with Claude. How do you know when Claude is finished and doesn't need more tools?,"When the stop_reason is not ""tool_use""",When the message content is empty,"When Claude says ""I'm done"" in the text",When the response has no text blocks,A,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l3,Tool Use 3,3,Tool Use,70,10,sno-279,Tool Use,How can you build confidence in AI's data analysis capabilities?,Use powerful AI tools,Test AI against data where you already know the correct results,Only use AI for data you've never seen before,Avoid using AI for any data-related tasks,B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l3,Tool Use 3,3,Tool Use,70,10,sno-293,Tool Use,"Before sharing business data with an AI tool, what should you do first?",Export the data to a spreadsheet first,Remove or anonymize sensitive information like customer names and payment details,Make sure the file is under 10MB,Confirm you are using a paid AI tool,B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l4,MCP,4,MCP,70,10,sno-29,MCP,What permission configuration is required when integrating MCP servers with Claude Code in GitHub Actions?,Each MCP server tool must be individually listed in the permissions,No special permissions are needed if running in GitHub Actions,Permissions are automatically inherited from the GitHub repository settings,A single blanket permission for all MCP operations,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l4,MCP,4,MCP,70,10,sno-79,MCP,You've created an MCP server and want to test your tools before connecting them to Claude. What's the best way to do this?,"Testing isn't needed for tools, Claude can figure out how to use them",Connect to Claude immediately,Use the MCP Inspector in your browser,Test in production,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l4,MCP,4,MCP,70,10,sno-80,MCP,You're building a document system where users can type @document_name to reference files. What MCP feature is best for exposing the document contents?,Tools,Clients,Prompts,Resources,D,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l4,MCP,4,MCP,70,10,sno-81,MCP,Your MCP server and client need to communicate. What's the most common way they connect during development?,Through a database,Over the internet,Through standard input/output on the same machine,Using email,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l4,MCP,4,MCP,70,10,sno-82,MCP,You're building a chatbot that needs to access GitHub data. What is the main benefit of using MCP instead of writing your own GitHub integration?,MCP requires less memory,MCP handles the tool definitions and execution for you,MCP only works with GitHub,MCP makes your chatbot run faster,B,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l4,MCP,4,MCP,70,10,sno-83,MCP,"You want to create a tool for your MCP server that reads document contents. Using the Python SDK, what's the easiest way to define this tool?",Write a complex JSON schema manually,Send an HTTP request,Use the @mcp.tool decorator on a function,Create a separate configuration file,C,,,
tools-mcp-rag,"Tools, MCP & RAG","Agents, integrations & retrieval",,6,#4DB6AC,tools-mcp-rag-l4,MCP,4,MCP,70,10,sno-84,MCP,"You want to provide users with a high-quality, pre-tested instruction for formatting documents. What MCP feature should you use?",Resources,Sessions,Tools,Prompts,D,,,
